Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take for Your answer to do?	6 months	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take for Your answer to do?	2 days	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	1 year	yes
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	a few years	yes
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	for years	yes
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	several days	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	a few hours	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	4 days	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	14 weeks	no
Your answer does n't do anything but remind me that I 'm going to be $ 25,000 in debt by the time I 'm 22 .	How long does it take to go?	for days	no
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	a few days	yes
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	4 days	yes
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	5 days	yes
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	4 years	no
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	44 seconds	no
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	for months	no
Birds arrived sooner on their migrations from the south and plants flowered earlier .	How long does it take for Birds to arrive?	14 minutes	no
The last wolf was killed in Yellowstone National Park in 1943 .	How long did it take for The last wolf to kill?	a few days	yes
The last wolf was killed in Yellowstone National Park in 1943 .	How long did it take for The last wolf to kill?	a few seconds	yes
The last wolf was killed in Yellowstone National Park in 1943 .	How long did it take for The last wolf to kill?	6 months	yes
The last wolf was killed in Yellowstone National Park in 1943 .	How long did it take for The last wolf to kill?	2 decades	no
The last wolf was killed in Yellowstone National Park in 1943 .	How long did it take for The last wolf to kill?	6 decades	no
