Split	Annotator.ID	Sentence1.ID	Pred1.Span	Pred1.Token	Event1.ID	Sentence2.ID	Pred2.Span	Pred2.Token	Event2.ID	Pred1.Text	Pred1.Lemma	Pred2.Text	Pred2.Lemma	Pred1.Duration	Pred2.Duration	Pred1.Beg	Pred1.End	Pred2.Beg	Pred2.End	Pred1.Duration.Confidence	Pred2.Duration.Confidence	Relation.Confidence	Document.ID
train	186	en-ud-train.conllu 2752	9	9	en-ud-train.conllu 2752_9	en-ud-train.conllu 2753	1	1	en-ud-train.conllu 2753_1	seeing	see	check	check	1	2	12 	 25	24 	 41	3.0	2.0	2.0	33
train	186	en-ud-train.conllu 5864	1	1	en-ud-train.conllu 5864_1	en-ud-train.conllu 5864	16_17	17	en-ud-train.conllu 5864_17	realize	realize	are willing	willing	2	2	11 	 45	35 	 75	3.0	2.0	2.0	68
train	186	en-ud-train.conllu 1547	1	1	en-ud-train.conllu 1547_1	en-ud-train.conllu 1548	6	6	en-ud-train.conllu 1548_6	&#39;s	be	used	use	1	5	15 	 24	22 	 38	3.0	3.0	3.0	17
train	186	en-ud-train.conllu 11138	1	1	en-ud-train.conllu 11138_1	en-ud-train.conllu 11138	3_4	4	en-ud-train.conllu 11138_4	believe	believe	is correct	correct	5	1	13 	 65	29 	 39	3.0	3.0	3.0	415
train	515	en-ud-train.conllu 3324	2	2	en-ud-train.conllu 3324_2	en-ud-train.conllu 3324	4	4	en-ud-train.conllu 3324_4	attempted	attempt	revise	revise	3	3	35 	 50	35 	 50	4.0	4.0	4.0	38
train	515	en-ud-train.conllu 6258	1_2_3_4	4	en-ud-train.conllu 6258_4	en-ud-train.conllu 6258	6	6	en-ud-train.conllu 6258_6	are in the business	business	developing	develop	7	7	25 	 65	25 	 65	4.0	4.0	4.0	75
train	515	en-ud-train.conllu 11960	1	1	en-ud-train.conllu 11960_1	en-ud-train.conllu 11960	16	16	en-ud-train.conllu 11960_16	congratulated	congratulate	nailed	nail	1	2	49 	 50	45 	 48	4.0	4.0	4.0	504
train	515	en-ud-train.conllu 10389	12	12	en-ud-train.conllu 10389_12	en-ud-train.conllu 10389	16	16	en-ud-train.conllu 10389_16	took	take	help	help	2	2	35 	 50	35 	 50	4.0	4.0	4.0	302
train	515	en-ud-train.conllu 10468	14_15_16_17	17	en-ud-train.conllu 10468_17	en-ud-train.conllu 10468	20	20	en-ud-train.conllu 10468_20	was always a treat	treat	did	do	7	7	30 	 65	30 	 65	2.0	2.0	4.0	317
train	71	en-ud-train.conllu 8763	10	10	en-ud-train.conllu 8763_10	en-ud-train.conllu 8763	16	16	en-ud-train.conllu 8763_16	find	find	LOVE	love	2	7	7 	 31	11 	 89	3.0	3.0	3.0	172
train	71	en-ud-train.conllu 2825	12	12	en-ud-train.conllu 2825_12	en-ud-train.conllu 2826	4	4	en-ud-train.conllu 2826_4	show	show	getting	get	2	4	5 	 26	30 	 65	3.0	2.0	2.0	33
train	71	en-ud-train.conllu 7898	2	2	en-ud-train.conllu 7898_2	en-ud-train.conllu 7899	20	20	en-ud-train.conllu 7899_20	free	free	what	what	2	2	8 	 23	35 	 48	3.0	3.0	3.0	132
train	71	en-ud-train.conllu 899	1_2_3_4_5_6	5	en-ud-train.conllu 899_5	en-ud-train.conllu 900	3	3	en-ud-train.conllu 900_3	&#39;s a few dead soldiers...	soldier	milking	milk	6	5	5 	 79	35 	 53	1.0	1.0	2.0	15
train	71	en-ud-train.conllu 6796	16	16	en-ud-train.conllu 6796_16	en-ud-train.conllu 6796	37	37	en-ud-train.conllu 6796_37	made	make	is	be	3	7	5 	 21	7 	 95	2.0	2.0	2.0	81
train	71	en-ud-train.conllu 4376	16	16	en-ud-train.conllu 4376_16	en-ud-train.conllu 4376	25	25	en-ud-train.conllu 4376_25	assess	assess	see	see	6	7	33 	 42	62 	 76	4.0	4.0	4.0	48
train	71	en-ud-train.conllu 5230	8	8	en-ud-train.conllu 5230_8	en-ud-train.conllu 5230	29	29	en-ud-train.conllu 5230_29	like	like	made	make	2	5	26 	 36	56 	 69	4.0	4.0	4.0	55
train	71	en-ud-train.conllu 5636	2	2	en-ud-train.conllu 5636_2	en-ud-train.conllu 5636	21	21	en-ud-train.conllu 5636_21	stated	state	know	know	2	6	15 	 26	49 	 60	4.0	4.0	4.0	63
train	71	en-ud-train.conllu 3119	2	2	en-ud-train.conllu 3119_2	en-ud-train.conllu 3119	26	26	en-ud-train.conllu 3119_26	let	let	mean	mean	2	2	12 	 23	52 	 65	4.0	4.0	4.0	36
train	71	en-ud-train.conllu 6340	3	3	en-ud-train.conllu 6340_3	en-ud-train.conllu 6340	7	7	en-ud-train.conllu 6340_7	have	have	look	look	2	3	13 	 25	33 	 86	4.0	4.0	4.0	76
train	619	en-ud-train.conllu 8030	3_4	4	en-ud-train.conllu 8030_4	en-ud-train.conllu 8031	3	3	en-ud-train.conllu 8031_3	is better	better	want	want	7	5	11 	 91	42 	 65	4.0	4.0	4.0	140
train	619	en-ud-train.conllu 4835	22	22	en-ud-train.conllu 4835_22	en-ud-train.conllu 4835	36	36	en-ud-train.conllu 4835_36	anticipate	anticipate	collect	collect	4	6	22 	 36	35 	 91	4.0	4.0	4.0	52
train	619	en-ud-train.conllu 12518	36	36	en-ud-train.conllu 12518_36	en-ud-train.conllu 12518	67	67	en-ud-train.conllu 12518_67	do	do	block	block	6	6	9 	 86	9 	 86	4.0	4.0	4.0	540
train	619	en-ud-train.conllu 11780	10	10	en-ud-train.conllu 11780_10	en-ud-train.conllu 11780	20	20	en-ud-train.conllu 11780_20	had	have	talking	talk	6	6	8 	 90	8 	 90	4.0	4.0	4.0	488
train	619	en-ud-train.conllu 12506	43	43	en-ud-train.conllu 12506_43	en-ud-train.conllu 12506	54	54	en-ud-train.conllu 12506_54	disagreed	disagree	come	come	2	5	35 	 43	18 	 72	4.0	4.0	4.0	539
train	71	en-ud-train.conllu 8926	2	2	en-ud-train.conllu 8926_2	en-ud-train.conllu 8926	4	4	en-ud-train.conllu 8926_4	want	want	see	see	2	2	9 	 19	28 	 40	4.0	4.0	4.0	176
train	71	en-ud-train.conllu 11004	1	1	en-ud-train.conllu 11004_1	en-ud-train.conllu 11004	3_4	4	en-ud-train.conllu 11004_4	know	know	&#39;s ugly	ugly	2	4	9 	 20	18 	 69	4.0	4.0	4.0	396
train	71	en-ud-train.conllu 5948	3_4_5_6_7	7	en-ud-train.conllu 5948_7	en-ud-train.conllu 5948	16_17	17	en-ud-train.conllu 5948_17	be a difficult political issue	issue	is worthwhile	worthwhile	5	6	14 	 63	68 	 90	4.0	4.0	4.0	69
train	71	en-ud-train.conllu 5895	3	3	en-ud-train.conllu 5895_3	en-ud-train.conllu 5896	7	7	en-ud-train.conllu 5896_7	fly	fly	continue	continue	3	6	28 	 35	64 	 80	4.0	4.0	4.0	68
train	71	en-ud-train.conllu 5048	3	3	en-ud-train.conllu 5048_3	en-ud-train.conllu 5048	6	6	en-ud-train.conllu 5048_6	see	see	take	take	2	5	16 	 23	32 	 47	4.0	4.0	4.0	53
train	71	en-ud-train.conllu 9470	3	3	en-ud-train.conllu 9470_3	en-ud-train.conllu 9471	22_23_24_25_26	19	en-ud-train.conllu 9471_19	want	want	is really like there during	what	2	6	11 	 26	35 	 93	4.0	4.0	4.0	189
train	71	en-ud-train.conllu 12190	7	7	en-ud-train.conllu 12190_7	en-ud-train.conllu 12190	12	12	en-ud-train.conllu 12190_12	mixed	mix	charger	charger	2	2	20 	 33	70 	 81	4.0	4.0	4.0	523
train	71	en-ud-train.conllu 9145	7	7	en-ud-train.conllu 9145_7	en-ud-train.conllu 9145	22	22	en-ud-train.conllu 9145_22	accepted	accept	mean	mean	2	4	17 	 29	69 	 92	4.0	4.0	4.0	182
train	71	en-ud-train.conllu 9666	3	3	en-ud-train.conllu 9666_3	en-ud-train.conllu 9667	1_2_3_4_5_6	6	en-ud-train.conllu 9667_6	have	have	&#39;s a father and son...	business	2	8	12 	 21	5 	 97	4.0	4.0	4.0	192
train	71	en-ud-train.conllu 11595	0	0	en-ud-train.conllu 11595_0	en-ud-train.conllu 11595	8	8	en-ud-train.conllu 11595_8	Having	have	kept	keep	3	3	9 	 21	50 	 74	4.0	4.0	4.0	469
train	71	en-ud-train.conllu 1466	24	24	en-ud-train.conllu 1466_24	en-ud-train.conllu 1467	2	2	en-ud-train.conllu 1467_2	sought	seek	know	know	5	6	43 	 56	56 	 73	4.0	4.0	4.0	17
train	71	en-ud-train.conllu 6112	2	2	en-ud-train.conllu 6112_2	en-ud-train.conllu 6112	16	16	en-ud-train.conllu 6112_16	want	want	read	read	2	2	10 	 24	71 	 84	4.0	4.0	4.0	72
train	71	en-ud-train.conllu 2475	4	4	en-ud-train.conllu 2475_4	en-ud-train.conllu 2476	15	15	en-ud-train.conllu 2476_15	have	have	put	put	6	7	13 	 46	39 	 65	4.0	4.0	4.0	30
train	71	en-ud-train.conllu 6198	7	7	en-ud-train.conllu 6198_7	en-ud-train.conllu 6198	23	23	en-ud-train.conllu 6198_23	email	email	read	read	2	2	24 	 33	55 	 65	4.0	4.0	4.0	74
train	71	en-ud-train.conllu 12332	0	0	en-ud-train.conllu 12332_0	en-ud-train.conllu 12332	7	7	en-ud-train.conllu 12332_7	Trust	trust	believe	believe	6	6	1 	 16	19 	 85	4.0	4.0	4.0	531
train	71	en-ud-train.conllu 6028	1	1	en-ud-train.conllu 6028_1	en-ud-train.conllu 6029	28	28	en-ud-train.conllu 6029_28	presents	present	is	be	2	6	6 	 15	79 	 94	4.0	4.0	4.0	71
train	71	en-ud-train.conllu 6263	0	0	en-ud-train.conllu 6263_0	en-ud-train.conllu 6264	25	25	en-ud-train.conllu 6264_25	Get	get	seen	see	2	2	0 	 9	64 	 72	4.0	4.0	4.0	75
train	71	en-ud-train.conllu 52	42	42	en-ud-train.conllu 52_42	en-ud-train.conllu 52	54	54	en-ud-train.conllu 52_54	saying	say	loot	loot	2	2	44 	 51	61 	 69	4.0	4.0	4.0	2
train	71	en-ud-train.conllu 11909	24	24	en-ud-train.conllu 11909_24	en-ud-train.conllu 11910	9_10	10	en-ud-train.conllu 11910_10	did	do	was late	late	2	2	59 	 66	87 	 100	4.0	4.0	4.0	501
train	71	en-ud-train.conllu 6848	6	6	en-ud-train.conllu 6848_6	en-ud-train.conllu 6849	9_10_11_12_13	12	en-ud-train.conllu 6849_12	spent	spend	was during the heyday of	heyday	7	7	21 	 34	48 	 87	4.0	4.0	4.0	82
train	619	en-ud-train.conllu 3914	1	1	en-ud-train.conllu 3914_1	en-ud-train.conllu 3914	9	9	en-ud-train.conllu 3914_9	reserve	reserve	inform	inform	2	2	55 	 65	16 	 29	4.0	4.0	4.0	45
train	619	en-ud-train.conllu 1100	17	17	en-ud-train.conllu 1100_17	en-ud-train.conllu 1100	27	27	en-ud-train.conllu 1100_27	buy	buy	wants	want	5	4	10 	 65	27 	 45	4.0	4.0	4.0	15
train	619	en-ud-train.conllu 2277	2	2	en-ud-train.conllu 2277_2	en-ud-train.conllu 2278	3	3	en-ud-train.conllu 2278_3	have	have	had	have	2	4	71 	 81	10 	 35	4.0	4.0	4.0	27
train	619	en-ud-train.conllu 1415	1	1	en-ud-train.conllu 1415_1	en-ud-train.conllu 1415	13	13	en-ud-train.conllu 1415_13	explained	explain	strike	strike	2	4	17 	 25	35 	 57	4.0	4.0	4.0	17
train	619	en-ud-train.conllu 7440	1	1	en-ud-train.conllu 7440_1	en-ud-train.conllu 7440	18	18	en-ud-train.conllu 7440_18	puff	puff	holding	hold	7	7	7 	 90	7 	 90	4.0	4.0	4.0	103
train	619	en-ud-train.conllu 6728	5	5	en-ud-train.conllu 6728_5	en-ud-train.conllu 6729	31	31	en-ud-train.conllu 6729_31	doltish	doltish	dry	dry	5	9	43 	 65	5 	 96	4.0	4.0	4.0	80
train	619	en-ud-train.conllu 8556	17	17	en-ud-train.conllu 8556_17	en-ud-train.conllu 8556	36	36	en-ud-train.conllu 8556_36	kept	keep	keeping	keep	7	6	8 	 88	28 	 72	4.0	4.0	4.0	164
train	619	en-ud-train.conllu 6725	55	55	en-ud-train.conllu 6725_55	en-ud-train.conllu 6725	72	72	en-ud-train.conllu 6725_72	obliged	oblige	printed	print	9	7	6 	 91	35 	 75	4.0	4.0	4.0	80
train	619	en-ud-train.conllu 7601	2	2	en-ud-train.conllu 7601_2	en-ud-train.conllu 7601	19_20	20	en-ud-train.conllu 7601_20	is	be	&#39;s right	right	9	6	8 	 90	35 	 71	4.0	4.0	4.0	116
train	619	en-ud-train.conllu 5882	18	18	en-ud-train.conllu 5882_18	en-ud-train.conllu 5882	29	29	en-ud-train.conllu 5882_29	can	can	continue	continue	5	6	35 	 62	10 	 84	4.0	4.0	4.0	68
train	619	en-ud-train.conllu 9591	1	0	en-ud-train.conllu 9591_0	en-ud-train.conllu 9591	15	15	en-ud-train.conllu 9591_15	be	whatever	forget	forget	6	6	16 	 93	16 	 93	4.0	4.0	4.0	191
train	619	en-ud-train.conllu 9020	12_13_14	14	en-ud-train.conllu 9020_14	en-ud-train.conllu 9021	6	6	en-ud-train.conllu 9021_6	is very reputable	reputable	work	work	7	6	5 	 93	19 	 80	4.0	4.0	4.0	179
train	619	en-ud-train.conllu 2575	6	6	en-ud-train.conllu 2575_6	en-ud-train.conllu 2575	13	13	en-ud-train.conllu 2575_13	reviewed	review	named	name	2	2	73 	 87	10 	 25	4.0	4.0	4.0	31
train	619	en-ud-train.conllu 1580	5	5	en-ud-train.conllu 1580_5	en-ud-train.conllu 1581	21	21	en-ud-train.conllu 1581_21	delay	delay	permit	permit	6	6	12 	 46	63 	 90	4.0	4.0	4.0	17
train	619	en-ud-train.conllu 3837	14	14	en-ud-train.conllu 3837_14	en-ud-train.conllu 3837	20	20	en-ud-train.conllu 3837_20	long	long	need	need	2	4	10 	 28	45 	 89	4.0	4.0	4.0	44
train	71	en-ud-train.conllu 681	6	6	en-ud-train.conllu 681_6	en-ud-train.conllu 681	23	23	en-ud-train.conllu 681_23	assured	assure	acted	act	3	4	24 	 38	51 	 67	4.0	4.0	4.0	13
train	71	en-ud-train.conllu 7317	4	4	en-ud-train.conllu 7317_4	en-ud-train.conllu 7318	4_5_8	5	en-ud-train.conllu 7318_5	put	put	be Arm to	Arm	2	2	12 	 23	19 	 81	2.0	1.0	1.0	95
train	71	en-ud-train.conllu 12450	1	1	en-ud-train.conllu 12450_1	en-ud-train.conllu 12451	13	13	en-ud-train.conllu 12451_13	count	count	charge	charge	2	2	10 	 22	44 	 65	4.0	4.0	4.0	537
train	71	en-ud-train.conllu 6206	3	3	en-ud-train.conllu 6206_3	en-ud-train.conllu 6207	21	21	en-ud-train.conllu 6207_21	increases	increase	applied	apply	3	5	11 	 29	49 	 75	4.0	4.0	4.0	74
train	71	en-ud-train.conllu 6251	1_2_3_4_5_6	6	en-ud-train.conllu 6251_6	en-ud-train.conllu 6252	6	6	en-ud-train.conllu 6252_6	is not a rip -...	off	adhered	adhere	2	4	8 	 81	61 	 70	4.0	4.0	4.0	75
train	619	en-ud-train.conllu 1457	8_9_10_11_12	11	en-ud-train.conllu 1457_11	en-ud-train.conllu 1458	26_27_28_29_30_31_32	30	en-ud-train.conllu 1458_30	was in a hospital for	hospital	being officially low - IQ...	iq	3	6	19 	 41	9 	 92	4.0	4.0	4.0	17
train	619	en-ud-train.conllu 9558	4_5_6_7_8	8	en-ud-train.conllu 9558_8	en-ud-train.conllu 9559	27	27	en-ud-train.conllu 9559_27	are not of much consequence	consequence	allow	allow	7	7	8 	 65	8 	 65	4.0	4.0	4.0	190
train	619	en-ud-train.conllu 9385	6	6	en-ud-train.conllu 9385_6	en-ud-train.conllu 9385	11	11	en-ud-train.conllu 9385_11	eat	eat	moving	move	8	8	8 	 65	8 	 65	4.0	4.0	4.0	187
train	619	en-ud-train.conllu 7732	1	1	en-ud-train.conllu 7732_1	en-ud-train.conllu 7732	12_13	13	en-ud-train.conllu 7732_13	having	have	is cheaper	cheaper	6	6	11 	 65	11 	 65	4.0	4.0	4.0	123
train	619	en-ud-train.conllu 4749	24	24	en-ud-train.conllu 4749_24	en-ud-train.conllu 4749	35	35	en-ud-train.conllu 4749_35	approached	approach	got	get	1	1	13 	 25	54 	 65	4.0	4.0	4.0	51
train	333	en-ud-train.conllu 9697	1	1	en-ud-train.conllu 9697_1	en-ud-train.conllu 9697	3	3	en-ud-train.conllu 9697_3	think	think	left	leave	2	1	10 	 15	6 	 10	4.0	4.0	3.0	192
train	333	en-ud-train.conllu 11853	12	12	en-ud-train.conllu 11853_12	en-ud-train.conllu 11853	16	16	en-ud-train.conllu 11853_16	think	think	revolves	revolve	2	7	35 	 39	16 	 65	4.0	4.0	4.0	495
train	333	en-ud-train.conllu 12222	11	11	en-ud-train.conllu 12222_11	en-ud-train.conllu 12222	17	17	en-ud-train.conllu 12222_17	make	make	complete	complete	2	2	11 	 17	11 	 17	4.0	3.0	2.0	525
train	333	en-ud-train.conllu 9562	13_14	14	en-ud-train.conllu 9562_14	en-ud-train.conllu 9563	7	7	en-ud-train.conllu 9563_7	is fine	fine	rinsed	rinse	2	2	16 	 22	3 	 11	4.0	4.0	2.0	190
train	333	en-ud-train.conllu 11220	1	1	en-ud-train.conllu 11220_1	en-ud-train.conllu 11220	6_7_8_9	9	en-ud-train.conllu 11220_9	mean	mean	was a ok stay	stay	4	4	11 	 23	11 	 23	2.0	2.0	2.0	425
train	619	en-ud-train.conllu 10903	0	0	en-ud-train.conllu 10903_0	en-ud-train.conllu 10904	19	19	en-ud-train.conllu 10904_19	Made	make	give	give	2	2	7 	 28	69 	 89	4.0	4.0	4.0	383
train	619	en-ud-train.conllu 9234	6	6	en-ud-train.conllu 9234_6	en-ud-train.conllu 9235	1_2_3	3	en-ud-train.conllu 9235_3	bite	bite	am very discouraged	discouraged	4	4	35 	 88	14 	 88	4.0	4.0	4.0	184
train	619	en-ud-train.conllu 12329	12	12	en-ud-train.conllu 12329_12	en-ud-train.conllu 12329	13	13	en-ud-train.conllu 12329_13	feel	feel	comfortable	comfortable	5	5	14 	 81	14 	 81	4.0	4.0	4.0	531
train	619	en-ud-train.conllu 5850	0	0	en-ud-train.conllu 5850_0	en-ud-train.conllu 5850	14	14	en-ud-train.conllu 5850_14	Let	let	crossed	cross	2	2	76 	 90	7 	 21	4.0	4.0	4.0	67
train	619	en-ud-train.conllu 2239	4	4	en-ud-train.conllu 2239_4	en-ud-train.conllu 2239	27_28_29	29	en-ud-train.conllu 2239_29	flowing	flow	is nonbondad gda	gda	5	5	6 	 92	27 	 72	4.0	4.0	4.0	27
train	653	en-ud-train.conllu 4522	20	20	en-ud-train.conllu 4522_20	en-ud-train.conllu 4522	42	42	en-ud-train.conllu 4522_42	own	own	scaring	scare	7	4	18 	 65	46 	 65	4.0	4.0	4.0	49
train	653	en-ud-train.conllu 9684	13	13	en-ud-train.conllu 9684_13	en-ud-train.conllu 9684	28	28	en-ud-train.conllu 9684_28	say	say	come	come	1	2	35 	 45	50 	 69	4.0	3.0	4.0	192
train	653	en-ud-train.conllu 9401	1_2_3	3	en-ud-train.conllu 9401_3	en-ud-train.conllu 9401	10	10	en-ud-train.conllu 9401_10	are quite messy	messy	pet	pet	7	1	37 	 98	54 	 65	3.0	4.0	4.0	188
train	653	en-ud-train.conllu 9255	7	7	en-ud-train.conllu 9255_7	en-ud-train.conllu 9256	1_2	2	en-ud-train.conllu 9256_2	go	go	&#39;s natural	natural	5	8	30 	 61	12 	 89	3.0	3.0	4.0	184
train	653	en-ud-train.conllu 9713	3	3	en-ud-train.conllu 9713_3	en-ud-train.conllu 9713	4	4	en-ud-train.conllu 9713_4	sound	sound	interested	interested	1	4	35 	 45	26 	 62	4.0	4.0	4.0	192
train	333	en-ud-train.conllu 8733	2_3_4	4	en-ud-train.conllu 8733_4	en-ud-train.conllu 8734	1	1	en-ud-train.conllu 8734_1	are quite small	small	say	say	1	1	14 	 19	13 	 18	4.0	4.0	3.0	171
train	333	en-ud-train.conllu 9784	4	4	en-ud-train.conllu 9784_4	en-ud-train.conllu 9784	21_22	22	en-ud-train.conllu 9784_22	try	try	are worth	worth	4	4	17 	 34	17 	 36	4.0	1.0	1.0	193
train	333	en-ud-train.conllu 942	5_6_7_8	8	en-ud-train.conllu 942_8	en-ud-train.conllu 942	14	14	en-ud-train.conllu 942_14	is just a stub	stub	put	put	2	2	19 	 26	27 	 33	2.0	2.0	2.0	15
train	333	en-ud-train.conllu 9802	3	3	en-ud-train.conllu 9802_3	en-ud-train.conllu 9802	7	7	en-ud-train.conllu 9802_7	have	have	testing	test	2	6	34 	 40	9 	 65	4.0	2.0	3.0	193
train	333	en-ud-train.conllu 10553	8	8	en-ud-train.conllu 10553_8	en-ud-train.conllu 10553	26_27_28_29	29	en-ud-train.conllu 10553_29	thinking	think	be a vegan restaurant	restaurant	2	6	47 	 54	20 	 76	3.0	3.0	2.0	331
train	619	en-ud-train.conllu 12295	2	2	en-ud-train.conllu 12295_2	en-ud-train.conllu 12295	10	10	en-ud-train.conllu 12295_10	paid	pay	had	have	2	2	19 	 33	54 	 65	4.0	4.0	4.0	529
train	619	en-ud-train.conllu 3550	2	2	en-ud-train.conllu 3550_2	en-ud-train.conllu 3551	6	6	en-ud-train.conllu 3551_6	considering	consider	add	add	3	2	17 	 40	54 	 65	4.0	4.0	4.0	40
train	619	en-ud-train.conllu 2545	39	39	en-ud-train.conllu 2545_39	en-ud-train.conllu 2545	45	45	en-ud-train.conllu 2545_45	buy	buy	receive	receive	5	5	18 	 65	18 	 65	4.0	4.0	4.0	30
train	619	en-ud-train.conllu 269	12	12	en-ud-train.conllu 269_12	en-ud-train.conllu 269	25	25	en-ud-train.conllu 269_25	help	help	provided	provide	5	6	19 	 36	28 	 83	4.0	4.0	4.0	7
train	619	en-ud-train.conllu 2997	8_9_10	9	en-ud-train.conllu 2997_9	en-ud-train.conllu 2998	25	25	en-ud-train.conllu 2998_25	&#39;s embarrased about	embarrased	fit	fit	5	5	13 	 65	70 	 92	4.0	4.0	4.0	35
train	71	en-ud-train.conllu 5540	8	8	en-ud-train.conllu 5540_8	en-ud-train.conllu 5541	12	12	en-ud-train.conllu 5541_12	was	be	said	say	2	2	24 	 34	40 	 50	4.0	4.0	4.0	61
train	71	en-ud-train.conllu 5487	6	6	en-ud-train.conllu 5487_6	en-ud-train.conllu 5487	10	10	en-ud-train.conllu 5487_10	benefiting	benefit	developing	develop	3	5	21 	 34	50 	 65	4.0	4.0	4.0	60
train	71	en-ud-train.conllu 7398	2	2	en-ud-train.conllu 7398_2	en-ud-train.conllu 7399	12	12	en-ud-train.conllu 7399_12	counted	count	move	move	2	2	7 	 15	53 	 65	4.0	4.0	4.0	101
train	71	en-ud-train.conllu 4651	1	1	en-ud-train.conllu 4651_1	en-ud-train.conllu 4651	14	14	en-ud-train.conllu 4651_14	said	say	impossible	impossible	2	6	6 	 16	26 	 38	4.0	4.0	4.0	50
train	71	en-ud-train.conllu 5274	5	5	en-ud-train.conllu 5274_5	en-ud-train.conllu 5274	10	10	en-ud-train.conllu 5274_10	know	know	do	do	2	3	20 	 27	58 	 65	4.0	4.0	4.0	55
train	451	en-ud-train.conllu 142	7	7	en-ud-train.conllu 142_7	en-ud-train.conllu 142	25	25	en-ud-train.conllu 142_25	pressure	pressure	repeal	repeal	0	0	26 	 45	46 	 65	2.0	2.0	2.0	4
train	451	en-ud-train.conllu 12038	3	3	en-ud-train.conllu 12038_3	en-ud-train.conllu 12039	6	6	en-ud-train.conllu 12039_6	traveling	travel	told	tell	2	2	35 	 44	52 	 58	3.0	2.0	3.0	510
train	451	en-ud-train.conllu 10516	13	13	en-ud-train.conllu 10516_13	en-ud-train.conllu 10516	22	22	en-ud-train.conllu 10516_22	explain	explain	replaced	replace	2	2	35 	 44	53 	 62	2.0	2.0	2.0	325
train	451	en-ud-train.conllu 4942	1	1	en-ud-train.conllu 4942_1	en-ud-train.conllu 4942	11	11	en-ud-train.conllu 4942_11	wanted	want	believe	believe	0	10	35 	 42	19 	 65	3.0	3.0	3.0	53
train	451	en-ud-train.conllu 1227	24	24	en-ud-train.conllu 1227_24	en-ud-train.conllu 1228	2	2	en-ud-train.conllu 1228_2	defined	define	support	support	0	10	35 	 59	0 	 99	2.0	3.0	2.0	16
train	575	en-ud-train.conllu 7630	1	1	en-ud-train.conllu 7630_1	en-ud-train.conllu 7631	8	8	en-ud-train.conllu 7631_8	are	be	absorb	absorb	10	2	14 	 75	39 	 54	1.0	1.0	1.0	118
train	575	en-ud-train.conllu 6572	18	18	en-ud-train.conllu 6572_18	en-ud-train.conllu 6572	20	20	en-ud-train.conllu 6572_20	capable	capable	making	make	8	7	35 	 70	37 	 65	2.0	2.0	2.0	79
train	575	en-ud-train.conllu 9074	3	3	en-ud-train.conllu 9074_3	en-ud-train.conllu 9074	18	18	en-ud-train.conllu 9074_18	want	want	riding	ride	2	6	41 	 62	32 	 76	3.0	3.0	3.0	180
train	575	en-ud-train.conllu 1183	1	1	en-ud-train.conllu 1183_1	en-ud-train.conllu 1184	3	3	en-ud-train.conllu 1184_3	promise	promise	have	have	6	7	31 	 67	26 	 73	3.0	3.0	3.0	16
train	575	en-ud-train.conllu 11844	15	15	en-ud-train.conllu 11844_15	en-ud-train.conllu 11844	48	48	en-ud-train.conllu 11844_48	had	have	waiting	wait	3	2	18 	 32	40 	 58	4.0	4.0	4.0	494
train	71	en-ud-train.conllu 9702	1_2_4_35_36	4	en-ud-train.conllu 9702_4	en-ud-train.conllu 9702	14	14	en-ud-train.conllu 9702_14	was In 30s . :(	30	flirted	flirt	2	2	7 	 57	60 	 70	1.0	2.0	2.0	192
train	71	en-ud-train.conllu 11233	19	19	en-ud-train.conllu 11233_19	en-ud-train.conllu 11233	21	21	en-ud-train.conllu 11233_21	going	go	let	let	2	2	24 	 42	51 	 65	4.0	4.0	4.0	427
train	71	en-ud-train.conllu 6326	9	9	en-ud-train.conllu 6326_9	en-ud-train.conllu 6327	20	20	en-ud-train.conllu 6327_20	see	see	released	release	2	7	28 	 34	64 	 80	4.0	4.0	4.0	76
train	71	en-ud-train.conllu 1269	3	3	en-ud-train.conllu 1269_3	en-ud-train.conllu 1269	7	7	en-ud-train.conllu 1269_7	protect	protect	shout	shout	2	2	27 	 42	47 	 65	2.0	2.0	4.0	16
train	71	en-ud-train.conllu 9837	5	5	en-ud-train.conllu 9837_5	en-ud-train.conllu 9838	1	1	en-ud-train.conllu 9838_1	done	do	came	come	3	3	25 	 36	60 	 74	4.0	4.0	4.0	197
train	211	en-ud-train.conllu 9390	20_21_22_23	23	en-ud-train.conllu 9390_23	en-ud-train.conllu 9390	61	61	en-ud-train.conllu 9390_61	are the affordable ones	one	care	care	5	3	27 	 84	54 	 64	2.0	1.0	2.0	188
train	211	en-ud-train.conllu 1328	12	12	en-ud-train.conllu 1328_12	en-ud-train.conllu 1328	15	15	en-ud-train.conllu 1328_15	appease	appease	refuse	refuse	7	7	21 	 70	30 	 70	2.0	2.0	3.0	16
train	211	en-ud-train.conllu 12527	4	4	en-ud-train.conllu 12527_4	en-ud-train.conllu 12528	3_4_5_6	6	en-ud-train.conllu 12528_6	completed	complete	was the same tire	tire	2	5	41 	 51	23 	 65	2.0	2.0	2.0	540
train	211	en-ud-train.conllu 4037	3	3	en-ud-train.conllu 4037_3	en-ud-train.conllu 4037	7	7	en-ud-train.conllu 4037_7	know	know	work	work	2	3	37 	 51	59 	 89	4.0	2.0	3.0	46
train	211	en-ud-train.conllu 5560	2_3_4	3	en-ud-train.conllu 5560_3	en-ud-train.conllu 5560	8	8	en-ud-train.conllu 5560_8	was one of	one	receive	receive	3	2	25 	 65	40 	 54	3.0	3.0	2.0	61
